1997	5.1	8.1	13.9	13.9	18.1	22.0	26.5	25.4	22.0	16.5	8.4	5.2	15.60				
1998	7.9	9.0	10.5	16.3	22.9	26.3	25.7	24.6	22.1	15.7	11.0	8.2	16.43				
1999	6.8	7.1	8.0	16.3	18.0	22.4	25.2	25.4	19.9	14.1	11.5	5.8	15.24				
2000	3.6	7.5	12.2	13.3	20.3	23.9	24.4	24.2	20.0	15.3	8.9	1.5	14.95				
2001	4.2	8.1	8.7	15.6	19.5	23.7	24.2	25.9	20.1	14.0	13.1	8.4	14.88				
2002	5.6	6.2	10.4	17.3	18.4	24.2	26.5	25.1	22.6	16.2	8.6	4.6	15.79				
2003	2.4	5.5	11.9	14.4	18.8	22.1	24.3	24.9	20.5	15.2	13.0	4.5	14.80				
2004	4.2	99	11.7	15.0	22.0	23.6	25.3	23.3	21.4	16.9	11.3	5.2	15.37				
2005	6.4	7.1	9.1	14.4	17.8	23.3	26.1	26.0	23.5	16.3	10.5	4.3	15.47				
2006	8.0	6.0	10.6	17.0	18.5	23.4	25.4	25.8	20.7	14.1	10.7	8.2	15.37				
2007	6.5	4.9	13.6	14.6	19.6	24.3	24.7	28.6	23.7	18.8	10.0	9.2	16.46				
2008	4.6	8.0	11.0	14.6	19.4	26.0	25.7	25.2	21.8	14.4	8.0	8.2	15.66				
2009	4.3	6.9	10.3	15.5	20.6	24.9	99	25.7	22.0	15.1	11.8	4.6	15.97
2010	3.1	3.6	10.5	17.0	21.9	26.8	27.8	27.2	24.1	16.5	10.5	1.6	16.13
2011	3.0	8.9	11.4	17.4	20.9	25.7	27.6	26.2	22.2	14.9	11.2	8.8	15.92
2012	7.1	8.3	16.3	16.2	21.9	23.7	27.9	25.0	21.8	15.7	8.9
